Sentence #,Word,Tag
,Arles,B-geoE
,a,O
,vingt-deux heure zero,B-DJS
Sentence: 1789,Je,O
,veux,O
,partir,O
,a,O
,Singapour,B-geoE
,a,O
,deux heure cinquante-quatre,B-DJS
Sentence: 1790,Je,O
,veux,O
,partir,O
,a,O
,Dunkerque,B-geoE
,a,O
,huit heure quarante-sept,B-DJS
Sentence: 1791,Je,O
,veux,O
,partir,O
,a,O
,Bagnolet,B-geoE
,a,O
,vingt-deux heure trente-huit,B-DJS
Sentence: 1792,Je,O
,veux,O
,partir,O
,a,O
,Chicago,B-geoE
,a,O
,douze heure six,B-DJS
Sentence: 1793,Je,O
,veux,O
,partir,O
,a,O
,Rambouillet,B-geoE
,a,O
,treize heure vingt-deux,B-DJS
Sentence: 1794,Je,O
,veux,O
,partir,O
,a,O
,Sartrouville,B-geoE
,a,O
,quatorze heure cinq,B-DJS
Sentence: 1795,Je,O
,veux,O
,partir,O
,a,O
,Fréjus,B-geoE
,a,O
,dix-neuf heure vingt-deux,B-DJS
Sentence: 1796,Je,O
,veux,O
,partir,O
,a,O
,Wuhan,B-geoE
,a,O
,dix heure vingt,B-DJS
Sentence: 1797,Je,O
,veux,O
,partir,O
,a,O
,Reims,B-geoE
,a,O
,seize heure vingt-huit,B-DJS
Sentence: 1798,Je,O
,veux,O
,partir,O
,a,O
,Béthune,B-geoE
,a,O
,sept heure quarante-trois,B-DJS
Sentence: 1799,Je,O
,veux,O
,partir,O
,a,O
,La Possession,B-geoE
,a,O
,huit heure vingt-cinq,B-DJS
Sentence: 1800,Je,O
,veux,O
,arriver,O
,a,O
,Bangalore,B-geoE
,a,O
,deux heure cinquante-six,B-DJE
Sentence: 1801,Je,O
,veux,O
,arriver,O
,a,O
,Reims,B-geoE
,a,O
,treize heure sept,B-DJE
Sentence: 1802,Je,O
,veux,O
,arriver,O
,a,O
,Amiens,B-geoE
,a,O
,deux heure cinquante-cinq,B-DJE
Sentence: 1803,Je,O
,veux,O
,arriver,O
,a,O
,Grenoble,B-geoE
,a,O
,douze heure vingt-deux,B-DJE
Sentence: 1804,Je,O
,veux,O
,arriver,O
,a,O
,Créteil,B-geoE
,a,O
,quatorze heure cinquante-cinq,B-DJE
Sentence: 1805,Je,O
,veux,O
,arriver,O
,a,O
,Strasbourg,B-geoE
,a,O
,treize heure cinquante et un,B-DJE
Sentence: 1806,Je,O
,veux,O
,arriver,O
,a,O
,Lima,B-geoE
,a,O
,dix-neuf heure quarante-cinq,B-DJE
Sentence: 1807,Je,O
,veux,O
,arriver,O
,a,O
,Charleville-Mézières,B-geoE
,a,O
,six heure dix-neuf,B-DJE
Sentence: 1808,Je,O
,veux,O
,arriver,O
,a,O
,Angers,B-geoE
,a,O
,un heure cinquante-cinq,B-DJE
Sentence: 1809,Je,O
,veux,O
,arriver,O
,a,O
,Lima,B-geoE
,a,O
,neuf heure un,B-DJE
Sentence: 1810,Je,O
,veux,O
,arriver,O
,a,O
,Washington,B-geoE
,a,O
,treize heure trente-sept,B-DJE
Sentence: 1811,Je,O
,veux,O
,arriver,O
,a,O
,Valence,B-geoE
,a,O
,onze heure cinquante-deux,B-DJE
Sentence: 1812,Je,O
,veux,O
,arriver,O
,a,O
,Mérignac,B-geoE
,a,O
,un heure dix-huit,B-DJE
Sentence: 1813,Je,O
,veux,O
,arriver,O
,a,O
,Annecy,B-geoE
,a,O
,treize heure cinquante-neuf,B-DJE
Sentence: 1814,Je,O
,veux,O
,arriver,O
,a,O
,Tokyo,B-geoE
,a,O
,onze heure cinquante,B-DJE
Sentence: 1815,Je,O
,veux,O
,arriver,O
,a,O
,Asnières-sur-Seine,B-geoE
,a,O
,un heure vingt-six,B-DJE
Sentence: 1816,Je,O
,veux,O
,arriver,O
,a,O
,Bangalore,B-geoE
,a,O
,quatorze heure trente-trois,B-DJE
Sentence: 1817,Je,O
,veux,O
,arriver,O
,a,O
,Dublin,B-geoE
,a,O
,six heure trente et un,B-DJE
Sentence: 1818,Je,O
,veux,O
,arriver,O
,a,O
,Nîmes,B-geoE
,a,O
,trois heure cinquante-trois,B-DJE
Sentence: 1819,Je,O
,veux,O
,arriver,O
,a,O
,Dublin,B-geoE
,a,O
,vingt heure quarante-six,B-DJE
Sentence: 1820,Je,O
,veux,O
,arriver,O
,a,O
,Vatican,B-geoE
,a,O
,vingt-trois heure quarante et un,B-DJE
Sentence: 1821,Je,O
,veux,O
,arriver,O
,a,O
,La Possession,B-geoE
,a,O
,douze heure vingt-huit,B-DJE
Sentence: 1822,Je,O
,veux,O
,arriver,O
,a,O
,Metz,B-geoE
,a,O
,quatre heure quarante-huit,B-DJE
Sentence: 1823,Je,O
,veux,O
,arriver,O
,a,O
,Madrid,B-geoE
,a,O
,neuf heure quarante,B-DJE
Sentence: 1824,Je,O
,veux,O
,arriver,O
,a,O
,Champigny-sur-Marne,B-geoE
,a,O
,sept heure seize,B-DJE
Sentence: 1825,Je,O
,veux,O
,arriver,O
,a,O
,Limoges,B-geoE
,a,O
,sept heure cinquante-cinq,B-DJE
Sentence: 1826,Je,O
,veux,O
,arriver,O
,a,O
,La Ciotat,B-geoE
,a,O
,vingt-deux heure trente-sept,B-DJE
Sentence: 1827,Je,O
,veux,O
,arriver,O
,a,O
,Dijon,B-geoE
,a,O
,seize heure quarante-quatre,B-DJE
Sentence: 1828,Je,O
,veux,O
,arriver,O
,a,O
,Gagny,B-geoE
,a,O
,quinze heure cinquante et un,B-DJE
Sentence: 1829,Je,O
,veux,O
,arriver,O
,a,O
,Dijon,B-geoE
,a,O
,cinq heure cinquante-six,B-DJE
Sentence: 1830,Je,O
,veux,O
,arriver,O
,a,O
,Bastia,B-geoE
,a,O
,trois heure quarante-trois,B-DJE
Sentence: 1831,Je,O
,veux,O
,arriver,O
,a,O
,Aulnay-sous-Bois,B-geoE
,a,O
,dix-huit heure trois,B-DJE
Sentence: 1832,Je,O
,veux,O
,arriver,O
,a,O
,Alençon,B-geoE
,a,O
,seize heure trente-deux,B-DJE
Sentence: 1833,Je,O
,veux,O
,arriver,O
,a,O
,Pekin,B-geoE
,a,O
,quatre heure quatre,B-DJE
Sentence: 1834,Je,O
,veux,O
,arriver,O
,a,O
,Dublin,B-geoE
,a,O
,sept heure dix-neuf,B-DJE
Sentence: 1835,Je,O
,veux,O
,arriver,O
,a,O
,Saint-Denis,B-geoE
,a,O
,dix-neuf heure trente-trois,B-DJE
Sentence: 1836,Je,O
,veux,O
,arriver,O
,a,O
,Ales,B-geoE
,a,O
,vingt-trois heure vingt-six,B-DJE
Sentence: 1837,Je,O
,veux,O
,arriver,O
,a,O
,Brive-la-Gaillarde,B-geoE
,a,O
,quatorze heure dix-neuf,B-DJE
Sentence: 1838,Je,O
,veux,O
,arriver,O
,a,O
,Dublin,B-geoE
,a,O
,vingt et un heure dix,B-DJE
Sentence: 1839,Je,O
,veux,O
,arriver,O
,a,O
,Auckland,B-geoE
,a,O
,neuf heure vingt-cinq,B-DJE
Sentence: 1840,Je,O
,veux,O
,arriver,O
,a,O
,Pau,B-geoE
,a,O
,un heure trente-neuf,B-DJE
Sentence: 1841,Je,O
,veux,O
,arriver,O
,a,O
,Lille,B-geoE
,a,O
,dix-neuf heure deux,B-DJE
Sentence: 1842,Je,O
,veux,O
,arriver,O
,a,O
,Bangalore,B-geoE
,a,O
,dix-neuf heure quarante et un,B-DJE
Sentence: 1843,Je,O
,veux,O
,arriver,O
,a,O
,Stockholm,B-geoE
,a,O
,six heure vingt-quatre,B-DJE
Sentence: 1844,Je,O
,veux,O
,arriver,O
,a,O
,Dreux,B-geoE
,a,O
,seize heure trente-quatre,B-DJE
Sentence: 1845,Je,O
,veux,O
,arriver,O
,a,O
,Sartrouville,B-geoE
,a,O
,vingt heure trente et un,B-DJE
Sentence: 1846,Je,O
,veux,O
,arriver,O
,a,O
,Grenoble,B-geoE
,a,O
,quatorze heure quinze,B-DJE
Sentence: 1847,Je,O
,veux,O
,arriver,O
,a,O
,Bangalore,B-geoE
,a,O
,onze heure douze,B-DJE
Sentence: 1848,Je,O
,veux,O
,arriver,O
,a,O
,Barcelone,B-geoE
,a,O
,dix-huit heure vingt-sept,B-DJE
Sentence: 1849,Je,O
,veux,O
,arriver,O
,a,O
,Vitry-sur-Seine,B-geoE
,a,O
,six heure trente et un,B-DJE
Sentence: 1850,Je,O
,veux,O
,arriver,O
,a,O
,Londres,B-geoE
,a,O
,onze heure quarante et un,B-DJE
Sentence: 1851,Je,O
,veux,O
,arriver,O
,a,O
,Beauvais,B-geoE
,a,O
,quatre heure cinq,B-DJE
Sentence: 1852,Je,O
,veux,O
,arriver,O
,a,O
,Lorient,B-geoE
,a,O
,quinze heure quatorze,B-DJE
Sentence: 1853,Je,O
,veux,O
,arriver,O
,a,O
,Auxerre,B-geoE
,a,O
,six heure seize,B-DJE
Sentence: 1854,Je,O
,veux,O
,arriver,O
,a,O
,Madrid,B-geoE
,a,O
,vingt heure cinquante-huit,B-DJE
Sentence: 1855,Je,O
,veux,O
,arriver,O
,a,O
,Rouen,B-geoE
,a,O
,trois heure sept,B-DJE
Sentence: 1856,Je,O
,veux,O
,arriver,O
,a,O
,Abbeville,B-geoE
,a,O
,deux heure vingt-huit,B-DJE
Sentence: 1857,Je,O
,veux,O
,arriver,O
,a,O
,Athenes,B-geoE
,a,O
,neuf heure quarante et un,B-DJE
Sentence: 1858,Je,O
,veux,O
,arriver,O
,a,O
,Toronto,B-geoE
,a,O
,vingt heure vingt et un,B-DJE
Sentence: 1859,Je,O
,veux,O
,arriver,O
,a,O
,Sète,B-geoE
,a,O
,un heure trente,B-DJE
Sentence: 1860,Je,O
,veux,O
,arriver,O
,a,O
,Le Havre,B-geoE
,a,O
,deux heure trente-neuf,B-DJE
Sentence: 1861,Je,O
,veux,O
,arriver,O
,a,O
,Istanbul,B-geoE
,a,O
,vingt et un heure cinquante-sept,B-DJE
Sentence: 1862,Je,O
,veux,O
,arriver,O
,a,O
,Rouen,B-geoE
,a,O
,onze heure vingt-six,B-DJE
Sentence: 1863,Je,O
,veux,O
,arriver,O
,a,O
,Ales,B-geoE
,a,O
,deux heure trois,B-DJE
Sentence: 1864,Je,O
,veux,O
,arriver,O
,a,O
,Vitry-sur-Seine,B-geoE
,a,O
,neuf heure quarante et un,B-DJE
Sentence: 1865,Je,O
,veux,O
,arriver,O
,a,O
,Rome,B-geoE
,a,O
,douze heure zero,B-DJE
Sentence: 1866,Je,O
,veux,O
,arriver,O
,a,O
,Épinay-sur-Seine,B-geoE
,a,O
,dix-neuf heure vingt-cinq,B-DJE
Sentence: 1867,Je,O
,veux,O
,arriver,O
,a,O
,Limoges,B-geoE
,a,O
,six heure quarante-quatre,B-DJE
Sentence: 1868,Je,O
,veux,O
,arriver,O
,a,O
,Bagnolet,B-geoE
,a,O
,vingt-deux heure douze,B-DJE
Sentence: 1869,Je,O
,veux,O
,arriver,O
,a,O
,Tournefeuille,B-geoE
,a,O
,deux heure quarante-sept,B-DJE
Sentence: 1870,Je,O
,veux,O
,arriver,O
,a,O
,Sydney,B-geoE
,a,O
,quatorze heure cinquante-trois,B-DJE
Sentence: 1871,Je,O
,veux,O
,arriver,O
,a,O
,Rouen,B-geoE
,a,O
,onze heure trente-deux,B-DJE
Sentence: 1872,Je,O
,veux,O
,arriver,O
,a,O
,Nancy,B-geoE
,a,O
,onze heure cinquante-quatre,B-DJE
Sentence: 1873,Je,O
,veux,O
,arriver,O
,a,O
,La Possession,B-geoE
,a,O
,neuf heure vingt et un,B-DJE
Sentence: 1874,Je,O
,veux,O
,arriver,O
,a,O
,Amiens,B-geoE
,a,O
,sept heure quarante-neuf,B-DJE
Sentence: 1875,Je,O
,veux,O
,arriver,O
,a,O
,Alpes-Maritimes,B-geoE
,a,O
,onze heure vingt-six,B-DJE
Sentence: 1876,Je,O
,veux,O
,arriver,O
,a,O
,Meaux,B-geoE
,a,O
,vingt-trois heure quarante-sept,B-DJE
Sentence: 1877,Je,O
,veux,O
,arriver,O
,a,O
,Lima,B-geoE
,a,O
,deux heure trois,B-DJE
Sentence: 1878,Je,O
,veux,O
,arriver,O
,a,O
,Aubervilliers,B-geoE
,a,O
,vingt-deux heure cinquante-six,B-DJE
Sentence: 1879,Je,O
,veux,O
,arriver,O
,a,O
,Sartrouville,B-geoE
,a,O
,vingt et un heure cinquante-deux,B-DJE
Sentence: 1880,Je,O
,veux,O
,arriver,O
,a,O
,Moulins,B-geoE
,a,O
,vingt-deux heure cinquante,B-DJE
Sentence: 1881,Je,O
,veux,O
,arriver,O
,a,O
,Lille,B-geoE
,a,O
,vingt-deux heure six,B-DJE
Sentence: 1882,Je,O
,veux,O
,arriver,O
,a,O
,Albi,B-geoE
,a,O
,douze heure quarante-sept,B-DJE
Sentence: 1883,Je,O
,veux,O
,arriver,O
,a,O
,Arles,B-geoE
,a,O
,deux heure vingt-neuf,B-DJE
Sentence: 1884,Je,O
,veux,O
,arriver,O
,a,O
,Bangalore,B-geoE
,a,O
,neuf heure trente-trois,B-DJE
Sentence: 1885,Je,O
,veux,O
,arriver,O
,a,O
,Gagny,B-geoE
,a,O
,quatre heure quarante-quatre,B-DJE
Sentence: 1886,Je,O
,veux,O
,arriver,O
,a,O
,Toronto,B-geoE
,a,O
,vingt-deux heure vingt-sept,B-DJE
Sentence: 1887,Je,O
,veux,O
,arriver,O
,a,O
,Grenoble,B-geoE
,a,O
,quatre heure cinquante-sept,B-DJE
Sentence: 1888,Je,O
,veux,O
,arriver,O
,a,O
,Abbeville,B-geoE
,a,O
,huit heure treize,B-DJE
Sentence: 1889,Je,O
,veux,O
,arriver,O
,a,O
,Arles,B-geoE
,a,O
,douze heure cinquante,B-DJE
Sentence: 1890,Je,O
,veux,O
,arriver,O
,a,O
,Bayonne,B-geoE
,a,O
,douze heure vingt et un,B-DJE
Sentence: 1891,Je,O
,veux,O
,arriver,O
,a,O
,Brive-la-Gaillarde,B-geoE
,a,O
,quatre heure deux,B-DJE
Sentence: 1892,Je,O
,veux,O
,arriver,O
,a,O
,Dublin,B-geoE
,a,O
,dix-huit heure un,B-DJE
Sentence: 1893,Je,O
,veux,O
,arriver,O
,a,O
,Nancy,B-geoE
,a,O
,douze heure vingt-trois,B-DJE
Sentence: 1894,Je,O
,veux,O
,arriver,O
,a,O
,Alpes-Maritimes,B-geoE
,a,O
,dix-neuf heure cinquante-cinq,B-DJE
Sentence: 1895,Je,O
,veux,O
,arriver,O
,a,O
,Auckland,B-geoE
,a,O
,vingt et un heure seize,B-DJE
Sentence: 1896,Je,O
,veux,O
,arriver,O
,a,O
,Bagnolet,B-geoE
,a,O
,onze heure vingt-huit,B-DJE
Sentence: 1897,Je,O
,veux,O
,arriver,O
,a,O
,Limoges,B-geoE
,a,O
,dix-sept heure cinquante et un,B-DJE
Sentence: 1898,Je,O
,veux,O
,arriver,O
,a,O
,Dijon,B-geoE
,a,O
,dix-huit heure quarante-trois,B-DJE
Sentence: 1899,Je,O
,veux,O
,arriver,O
,a,O
,Tourcoing,B-geoE
,a,O
,seize heure trente-sept,B-DJE
Sentence: 1900,Je,O
,veux,O
,arriver,O
,a,O
,Grenoble,B-geoE
,a,O
,vingt-deux heure cinquante-trois,B-DJE
Sentence: 1901,Je,O
,veux,O
,arriver,O
,a,O
,Madrid,B-geoE
,a,O
,quinze heure cinquante-deux,B-DJE
Sentence: 1902,Je,O
,veux,O
,arriver,O
,a,O
,Nîmes,B-geoE
,a,O
,six heure sept,B-DJE
Sentence: 1903,Je,O
,veux,O
,arriver,O
,a,O
,Tokyo,B-geoE
,a,O
,six heure trois,B-DJE
Sentence: 1904,Je,O
,veux,O
,arriver,O
,a,O
,Alfortville,B-geoE
,a,O
,dix-sept heure cinquante et un,B-DJE
Sentence: 1905,Je,O
,veux,O
,arriver,O
,a,O
,Annemasse,B-geoE
,a,O
,six heure neuf,B-DJE
Sentence: 1906,Je,O
,veux,O
,arriver,O
,a,O
,Puteaux,B-geoE
,a,O
,vingt heure vingt et un,B-DJE
Sentence: 1907,Je,O
,veux,O
,arriver,O
,a,O
,Montpellier,B-geoE
,a,O
,un heure trente-neuf,B-DJE
Sentence: 1908,Je,O
,veux,O
,arriver,O
,a,O
,Ibiza,B-geoE
,a,O
,deux heure seize,B-DJE
Sentence: 1909,Je,O
,veux,O
,arriver,O
,a,O
,Colombes,B-geoE
,a,O
,trois heure quarante-trois,B-DJE
Sentence: 1910,Je,O
,veux,O
,arriver,O
,a,O
,Auckland,B-geoE
,a,O
,treize heure quarante-quatre,B-DJE
Sentence: 1911,Je,O
,veux,O
,arriver,O
,a,O
,Vannes,B-geoE
,a,O
,seize heure quatre,B-DJE
Sentence: 1912,Je,O
,veux,O
,arriver,O
,a,O
,Boulogne-Billancourt,B-geoE
,a,O
,vingt et un heure quinze,B-DJE
Sentence: 1913,Je,O
,veux,O
,arriver,O
,a,O
,Lille,B-geoE
,a,O
,dix-neuf heure vingt,B-DJE
Sentence: 1914,Je,O
,veux,O
,arriver,O
,a,O
,Boulogne-Billancourt,B-geoE
,a,O
,dix-sept heure trente-deux,B-DJE
Sentence: 1915,Je,O
,veux,O
,arriver,O
,a,O
,Béthune,B-geoE
,a,O
,vingt-trois heure vingt-huit,B-DJE
Sentence: 1916,Je,O
,veux,O
,arriver,O
,a,O
,Dijon,B-geoE
,a,O
,quatre heure deux,B-DJE
Sentence: 1917,Je,O
,veux,O
,arriver,O
,a,O
,Grenoble,B-geoE
,a,O
,vingt et un heure quarante et un,B-DJE
Sentence: 1918,Je,O
,veux,O
,arriver,O
,a,O
,Nîmes,B-geoE
,a,O
,vingt et un heure trente-six,B-DJE
Sentence: 1919,Je,O
,veux,O
,arriver,O
,a,O
,Fréjus,B-geoE
,a,O
,trois heure quinze,B-DJE
Sentence: 1920,Je,O
,veux,O
,arriver,O
,a,O
,Bondy,B-geoE
,a,O
,neuf heure deux,B-DJE
Sentence: 1921,Je,O
,veux,O
,arriver,O
,a,O
,Alpes-Maritimes,B-geoE
,a,O
,trois heure treize,B-DJE
Sentence: 1922,Je,O
,veux,O
,arriver,O
,a,O
,Toronto,B-geoE
,a,O
,quatre heure trente-quatre,B-DJE
Sentence: 1923,Je,O
,veux,O
,arriver,O
,a,O
,Albi,B-geoE
,a,O
,quatorze heure quarante-quatre,B-DJE
Sentence: 1924,Je,O
,veux,O
,arriver,O
,a,O
,Nîmes,B-geoE
,a,O
,vingt-trois heure trente,B-DJE
Sentence: 1925,Je,O
,veux,O
,arriver,O
,a,O
,Ajaccio,B-geoE
,a,O
,neuf heure neuf,B-DJE
Sentence: 1926,Je,O
,veux,O
,arriver,O
,a,O
,Toronto,B-geoE
,a,O
,quatorze heure quarante et un,B-DJE
Sentence: 1927,Je,O
,veux,O
,arriver,O
,a,O
,Vatican,B-geoE
,a,O
,treize heure vingt-cinq,B-DJE
Sentence: 1928,Je,O
,veux,O
,arriver,O
,a,O
,Marseille,B-geoE
,a,O
,dix heure dix-neuf,B-DJE
Sentence: 1929,Je,O
,veux,O
,arriver,O
,a,O
,Toulouse,B-geoE
,a,O
,vingt et un heure dix-huit,B-DJE
Sentence: 1930,Je,O
,veux,O
,arriver,O
,a,O
,Istres,B-geoE
,a,O
,trois heure seize,B-DJE
Sentence: 1931,Je,O
,veux,O
,arriver,O
,a,O
,Delhi,B-geoE
,a,O
,un heure trente et un,B-DJE
Sentence: 1932,Je,O
,veux,O
,arriver,O
,a,O
,Annecy,B-geoE
,a,O
,vingt-trois heure neuf,B-DJE
Sentence: 1933,Je,O
,veux,O
,arriver,O
,a,O
,Gagny,B-geoE
,a,O
,deux heure vingt-cinq,B-DJE
Sentence: 1934,Je,O
,veux,O
,arriver,O
,a,O
,Nice,B-geoE
,a,O
,dix-neuf heure onze,B-DJE
Sentence: 1935,Je,O
,veux,O
,arriver,O
,a,O
,Rennes,B-geoE
,a,O
,vingt et un heure vingt-huit,B-DJE
Sentence: 1936,Je,O
,veux,O
,arriver,O
,a,O
,Vatican,B-geoE
,a,O
,dix-sept heure vingt et un,B-DJE
Sentence: 1937,Je,O
,veux,O
,arriver,O
,a,O
,Besançon,B-geoE
,a,O
,quinze heure cinquante-deux,B-DJE
Sentence: 1938,Je,O
,veux,O
,arriver,O
,a,O
,Bagneux,B-geoE
,a,O
,vingt-trois heure trente et un,B-DJE
Sentence: 1939,Je,O
,veux,O
,arriver,O
,a,O
,Issy-les-Moulineaux,B-geoE
,a,O
,dix-neuf heure trente-quatre,B-DJE
Sentence: 1940,Je,O
,veux,O
,arriver,O
,a,O
,Albi,B-geoE
,a,O
,huit heure quarante-huit,B-DJE
Sentence: 1941,Je,O
,veux,O
,arriver,O
,a,O
,La Possession,B-geoE
,a,O
,huit heure deux,B-DJE
Sentence: 1942,Je,O
,veux,O
,arriver,O
,a,O
,Aix-en-Provence,B-geoE
,a,O
,dix heure vingt-deux,B-DJE
Sentence: 1943,Je,O
,veux,O
,arriver,O
,a,O
,Auxerre,B-geoE
,a,O
,quatorze heure cinquante-deux,B-DJE
Sentence: 1944,Je,O
,veux,O
,arriver,O
,a,O
,Albi,B-geoE
,a,O
,vingt-deux heure trois,B-DJE
Sentence: 1945,Je,O
,veux,O
,arriver,O
,a,O
,Tournefeuille,B-geoE
,a,O
,vingt heure six,B-DJE
Sentence: 1946,Je,O
,veux,O
,arriver,O
,a,O
,Nantes,B-geoE
,a,O
,quatorze heure onze,B-DJE
Sentence: 1947,Je,O
,veux,O
,arriver,O
,a,O
,Annecy,B-geoE
,a,O
,quinze heure neuf,B-DJE
Sentence: 1948,Je,O
,veux,O
,arriver,O
,a,O
,Bandol,B-geoE
,a,O
,quinze heure vingt-cinq,B-DJE
Sentence: 1949,Je,O
,veux,O
,arriver,O
,a,O
,Angoulême,B-geoE
,a,O
,dix-neuf heure quarante-six,B-DJE
Sentence: 1950,Je,O
,veux,O
,arriver,O
,a,O
,Albi,B-geoE
,a,O
,dix heure trente-quatre,B-DJE
Sentence: 1951,Je,O
,veux,O
,arriver,O
,a,O
,Bondy,B-geoE
,a,O
,huit heure quarante-deux,B-DJE
Sentence: 1952,Je,O
,veux,O
,arriver,O
,a,O
,Barcelone,B-geoE
,a,O
,onze heure vingt-neuf,B-DJE
Sentence: 1953,Je,O
,veux,O
,arriver,O
,a,O
,Tokyo,B-geoE
,a,O
,cinq heure cinquante-cinq,B-DJE
Sentence: 1954,Je,O
,veux,O
,arriver,O
,a,O
,Nîmes,B-geoE
,a,O
,treize heure zero,B-DJE
Sentence: 1955,Je,O
,veux,O
,arriver,O
,a,O
,Bayonne,B-geoE
,a,O
,quinze heure cinquante-deux,B-DJE
Sentence: 1956,Je,O
,veux,O
,arriver,O
,a,O
,Berlin,B-geoE
,a,O
,seize heure huit,B-DJE
Sentence: 1957,Je,O
,veux,O
,arriver,O
,a,O
,Perpignan,B-geoE
,a,O
,dix-sept heure cinquante-cinq,B-DJE
Sentence: 1958,Je,O
,veux,O
,arriver,O
,a,O
,Bordeaux,B-geoE
,a,O
,dix heure vingt-quatre,B-DJE
Sentence: 1959,Je,O
,veux,O
,arriver,O
,a,O
,Aulnay-sous-Bois,B-geoE
,a,O
,vingt-trois heure cinquante et un,B-DJE
Sentence: 1960,Je,O
,veux,O
,arriver,O
,a,O
,Annecy,B-geoE
,a,O
,quatre heure dix-sept,B-DJE
Sentence: 1961,Je,O
,veux,O
,arriver,O
,a,O
,Calais,B-geoE
,a,O
,un heure cinquante,B-DJE
Sentence: 1962,Je,O
,veux,O
,arriver,O
,a,O
,Auch,B-geoE
,a,O
,deux heure trente-cinq,B-DJE
Sentence: 1963,Je,O
,veux,O
,arriver,O
,a,O
,Boulogne-Billancourt,B-geoE
,a,O
,huit heure vingt-deux,B-DJE
Sentence: 1964,Je,O
,veux,O
,arriver,O
,a,O
,Troyes,B-geoE
,a,O
,cinq heure sept,B-DJE
Sentence: 1965,Je,O
,veux,O
,arriver,O
,a,O
,Montpellier,B-geoE
,a,O
,vingt et un heure quarante-deux,B-DJE
Sentence: 1966,Je,O
,veux,O
,arriver,O
,a,O
,Roubaix,B-geoE
,a,O
,trois heure vingt-neuf,B-DJE
Sentence: 1967,Je,O
,veux,O
,arriver,O
,a,O
,Limoges,B-geoE
,a,O
,quinze heure quarante-sept,B-DJE
Sentence: 1968,Je,O
,veux,O
,arriver,O
,a,O
,Saint-Maur-des-Fossés,B-geoE
,a,O
,neuf heure cinquante-six,B-DJE
Sentence: 1969,Je,O
,veux,O
,arriver,O
,a,O
,Moulins,B-geoE
,a,O
,treize heure quarante-cinq,B-DJE
Sentence: 1970,Je,O
,veux,O
,arriver,O
,a,O
,Épinay-sur-Seine,B-geoE
,a,O
,sept heure vingt-sept,B-DJE
Sentence: 1971,Je,O
,veux,O
,arriver,O
,a,O
,Saint-Paul,B-geoE
,a,O
,vingt et un heure trente-sept,B-DJE
Sentence: 1972,Je,O
,veux,O
,arriver,O
,a,O
,Haguenau,B-geoE
,a,O
,vingt heure un,B-DJE
Sentence: 1973,Je,O
,veux,O
,arriver,O
,a,O
,Nancy,B-geoE
,a,O
,deux heure dix-sept,B-DJE
Sentence: 1974,Je,O
,veux,O
,arriver,O
,a,O
,Zurich,B-geoE
,a,O
,quatorze heure neuf,B-DJE
Sentence: 1975,Je,O
,veux,O
,arriver,O
,a,O
,Perpignan,B-geoE
,a,O
,quatorze heure trente-quatre,B-DJE
Sentence: 1976,Je,O
,veux,O
,arriver,O
,a,O
,Dunkerque,B-geoE
,a,O
,quatre heure trois,B-DJE
Sentence: 1977,Je,O
,veux,O
,arriver,O
,a,O
,Oslo,B-geoE
,a,O
,dix-huit heure trente-quatre,B-DJE
Sentence: 1978,Je,O
,veux,O
,arriver,O
,a,O
,Amiens,B-geoE
,a,O
,onze heure vingt,B-DJE
Sentence: 1979,Je,O
,veux,O
,arriver,O
,a,O
,Shanghai,B-geoE
,a,O
,sept heure cinquante-six,B-DJE
Sentence: 1980,Je,O
,veux,O
,arriver,O
,a,O
,Aulnay-sous-Bois,B-geoE
,a,O
,douze heure vingt-neuf,B-DJE
Sentence: 1981,Je,O
,veux,O
,arriver,O
,a,O
,Meaux,B-geoE
,a,O
,huit heure trente-six,B-DJE
Sentence: 1982,Je,O
,veux,O
,arriver,O
,a,O
,Beziers,B-geoE
,a,O
,vingt heure vingt-trois,B-DJE
Sentence: 1983,Je,O
,veux,O
,arriver,O
,a,O
,Dreux,B-geoE
,a,O
,dix heure cinquante et un,B-DJE
Sentence: 1984,Je,O
,veux,O
,arriver,O
,a,O
,Sydney,B-geoE
,a,O
,onze heure cinquante-trois,B-DJE
Sentence: 1985,Je,O
,veux,O
,arriver,O
,a,O
,Bayonne,B-geoE
,a,O
,dix-huit heure quatorze,B-DJE
Sentence: 1986,Je,O
,veux,O
,arriver,O
,a,O
,Champigny-sur-Marne,B-geoE
,a,O
,vingt et un heure cinquante et un,B-DJE
Sentence: 1987,Je,O
,veux,O
,arriver,O
,a,O
,Thonon-les-Bains,B-geoE
,a,O
,six heure quarante et un,B-DJE
Sentence: 1988,Je,O
,veux,O
,arriver,O
,a,O
,Annecy,B-geoE
,a,O
,dix heure quarante-neuf,B-DJE
Sentence: 1989,Je,O
,veux,O
,arriver,O
,a,O
,Strasbourg,B-geoE
,a,O
,six heure quatorze,B-DJE
Sentence: 1990,Je,O
,veux,O
,arriver,O
,a,O
,Dijon,B-geoE
,a,O
,un heure quarante-deux,B-DJE
Sentence: 1991,Je,O
,veux,O
,arriver,O
,a,O
,Béthune,B-geoE
,a,O
,six heure trente-cinq,B-DJE
Sentence: 1992,Je,O
,veux,O
,arriver,O
,a,O
,Arles,B-geoE
,a,O
,quinze heure vingt-cinq,B-DJE
Sentence: 1993,Je,O
,veux,O
,arriver,O
,a,O
,Yerres,B-geoE
,a,O
